Date,Open,High,Low,Close,Volume,Amplitude,Daily Change,Daily Change %,Year
11-06,297.9727988164596,298.33187930063093,297.0314120472923,298.0407409667969,46487100,1.3004672533386383,0.06794215033727369,0.02,2019
11-07,299.4674071932418,300.5155349144175,298.58424800485733,299.0888977050781,54272300,1.9312869095601854,-0.37850948816367236,-0.13,2019
11-08,298.7201528891124,299.88476576815606,297.9728778890831,299.8265380859375,49032100,1.9118878790729354,1.1063851968251015,0.37,2019
11-11,298.35128682749047,299.43824268546336,298.20568805370857,299.25384521484375,35797300,1.2325546317547946,0.902558387353281,0.3,2019
11-12,299.64204893143045,300.8454601524283,299.0597426699607,299.8846740722656,46484600,1.7857174824675894,0.24262514083517317,0.08,2019
11-13,298.8268827699311,300.40880369564786,298.5842575878845,299.9817810058594,53917700,1.8245461077633536,1.1548982359282718,0.39,2019
11-14,299.6808662523742,300.5057976244147,299.00150403602885,300.4184265136719,51219900,1.504293588385849,0.7375602612976877,0.25,2019
11-15,301.84510276783465,302.64092041233437,301.10754241052257,302.5924072265625,62023600,1.5333780018117977,0.7473044587278537,0.25,2019
11-18,302.34007693530185,303.0679524483824,301.8548265932481,302.81561279296875,49228000,1.213125855134308,0.4755358576668982,0.16,2019
11-19,303.4561164069796,303.46583089039353,302.03919384294215,302.7282409667969,67804700,1.4266370474513792,-0.7278754401827428,-0.24,2019
11-20,302.0974734068222,302.65066594455396,299.9429605490591,301.6025085449219,79406200,2.7077053954948838,-0.4949648619003142,-0.16,2019
11-21,301.71895328315674,301.83540861929174,300.26320234681185,301.1172180175781,54664700,1.5722062724798889,-0.6017352655786112,-0.2,2019
11-22,301.91306558439044,302.0586347689982,300.70965416852397,301.7868957519531,44850200,1.348980600474249,-0.12616983243731283,-0.04,2019
11-25,302.77681291238076,304.12579345703125,302.77681291238076,304.12579345703125,48647200,1.3489805446504874,1.3489805446504874,0.45,2019
11-26,304.1646614162385,305.0089923793893,303.8249802103884,304.81488037109375,37569000,1.1840121690009369,0.6502189548552337,0.21,2019
11-27,305.32922346238297,306.173583984375,305.0963127624305,306.173583984375,44444600,1.0772712219444998,0.84436052199203,0.28,2019
11-29,305.57181892784405,305.8338730571358,304.79543025862466,305.0380554199219,36592700,1.0384427985111415,-0.5337635079221741,-0.17,2019
12-02,305.3097975411219,305.3777396951396,301.9907018863052,302.44683837890625,75767800,3.387037808834407,-2.8629591622156454,-0.94,2019
12-03,299.54498196217486,300.5057976244147,298.0698318222537,300.4184265136719,73941700,2.435965802160979,0.8734445514970162,0.29,2019
12-04,301.53459533038347,302.9126898117725,301.16580030604956,302.27215576171875,49080000,1.7468895057229474,0.7375604313352824,0.24,2019
12-05,303.01943926110926,303.0388386125524,301.4180894384676,302.81561279296875,40709000,1.6207491740848354,-0.2038264681405053,-0.07,2019
12-06,304.85363701720723,306.0085350751507,304.8439225338763,305.5815124511719,48927000,1.16461254127438,0.7278754339646412,0.24,2019
12-09,305.16423606783917,305.8823970932093,304.5431014165664,304.6207580566406,34838500,1.3392956766429052,-0.5434780111985447,-0.18,2019
12-10,304.5625509210281,305.2709975098249,303.5823356909772,304.2810974121094,52649800,1.68866181884772,-0.2814535089187302,-0.09,2019
12-11,304.766326944773,305.4165754311216,304.1937350984247,305.14483642578125,53429100,1.222840332696876,0.3785094810082228,0.12,2019
12-12,305.1545082586967,308.60948815787896,304.90219823279847,307.7748718261719,96389600,3.707289925080488,2.620363567475181,0.86,2019
12-13,307.52252191409787,309.2694407731909,306.69759047652576,307.9592590332031,81503900,2.5718502966651613,0.4367371191052598,0.14,2019
12-16,309.8032121802673,310.7057706576791,307.89132475517164,310.074951171875,82749700,2.8144459025074866,0.2717389916077195,0.09,2019
12-17,310.48262553564956,310.8028777644826,310.055602818983,310.1429443359375,61097700,0.7472749454996119,-0.3396811997120608,-0.11,2019
12-18,310.5602318491834,310.8028570303156,310.10409532396164,310.1623229980469,48133000,0.6987617063539346,-0.39790885113654895,-0.13,2019
12-19,310.3661285523784,311.511341948578,310.09438952659076,311.4336853027344,85310500,1.4169524219872187,1.0675567503559478,0.34,2019
12-20,312.53569922400766,314.0083696681147,311.4921806621476,312.7990417480469,147142100,2.516189005967135,0.2633425240392171,0.08,2019
12-23,313.63779298464004,313.69630693742494,313.12089989307583,313.2769470214844,52990000,0.575407044349106,-0.3608459631556684,-0.12,2019
12-24,313.5207073793926,313.569459076759,312.9647951672985,313.2866516113281,20270000,0.6046639094604984,-0.23405576806447925,-0.07,2019
12-26,313.6962668706267,314.9641384659025,313.6865343883699,314.9543762207031,30911200,1.277604077532601,1.2581093500764382,0.4,2019
12-27,315.73461760294754,315.79313155485687,314.3107285015766,314.8763732910156,42528800,1.4824030532802794,-0.8582443119319123,-0.27,2019
12-30,314.96419554614846,315.1104804359374,312.62351825773356,313.1404113769531,49729100,2.4869621782038394,-1.823784169195335,-0.58,2019
