Submission Date,Open,High,Low,Close,Volume,Amplitude,Daily Change,Daily Change %,Ticker,Total Cases,Daily New Cases,Total Deaths,Daily New Deaths
2020-03-10,84.22824039088906,86.16486195714393,81.22009135911088,86.155029296875,35582300,4.944770598033045,1.9267889059859442,2.29,XLK,3763,673,229,6
2020-03-11,83.84486125559758,84.36587982329338,80.91535058235024,82.08518981933594,31652100,3.4505292409431405,-1.759671436261641,-2.1,XLK,4627,864,243,14
2020-03-12,76.1278716138878,80.51230119803834,73.7292121776682,74.07328033447266,32745300,6.7830890203701415,-2.054591279415149,-2.7,XLK,5774,1147,250,7
2020-03-13,78.73296760090285,82.95027960657542,75.00719119624641,82.76350402832031,32924800,7.943088410329011,4.030536427417459,5.12,XLK,7119,1345,261,11
2020-03-16,70.50478758958316,77.86787598115257,69.9837690351903,71.33055114746094,40622400,7.884106945962259,0.825763557877778,1.17,XLK,14742,2917,316,21
2020-03-17,73.01156953063854,77.11091895907397,70.72105463431969,76.18684387207031,50407300,6.389864324754285,3.1752743414317735,4.35,XLK,18764,4022,348,32
2020-03-18,71.12411142687822,74.53531749015092,69.07935282120997,73.31632995605469,53706200,5.4559646689409504,2.192218529176472,3.08,XLK,24854,6090,419,71
2020-03-19,72.63802352029337,76.07872029145405,70.89801731036087,73.58175659179688,61727100,5.180702981093177,0.9437330715035017,1.3,XLK,32039,7185,484,65
2020-03-20,74.96785696890635,75.7346394929586,69.97393040184483,70.2098617553711,45222000,5.760709091113782,-4.757995213535253,-6.35,XLK,40311,8272,586,102
2020-03-23,69.85511068007177,71.36703924672797,67.29569622897601,69.56853485107422,42479200,4.071343017751957,-0.28657582899755596,-0.41,XLK,73379,11415,1007,171
2020-03-24,73.77822646048429,76.75267121641001,73.48176661577821,76.6933822631836,37664500,3.270904600631795,2.915155802699303,3.95,XLK,85608,12229,1241,234
2020-03-25,77.27640424137397,80.13227086294954,75.12215115437472,76.59455871582031,28740400,5.01011970857482,-0.6818455255536549,-0.88,XLK,100464,14856,1553,312
2020-03-26,77.56297722558458,81.53550249399927,77.37522638244374,81.33786010742188,28212900,4.1602761115555325,3.7748828818373,4.87,XLK,119910,19446,1906,353
2020-03-27,78.81799156983466,80.30027572465225,77.32582340965122,77.66180419921875,29242700,2.974452315001031,-1.1561873706159105,-1.47,XLK,140607,20697,2410,504
2020-03-30,78.69940613179575,81.1204672358775,78.45235877263283,80.9327163696289,23740100,2.668108463244664,2.2333102378331517,2.84,XLK,204520,21727,4320,785
2020-03-31,80.74494640386187,82.19758587405178,79.00573113335753,79.4207763671875,19994400,3.1918547406942537,-1.3241700366743743,-1.64,XLK,227644,23124,5330,1010
2020-04-01,76.67360344799144,78.31400128944142,75.07274162217048,75.6360092163086,27492400,3.2412596672709384,-1.0375942316828457,-1.35,XLK,256277,28633,6470,1140
2020-04-02,75.36920143937287,77.50369414010258,75.0628651411204,77.40487670898438,22111800,2.440828998982184,2.0356752696115024,2.7,XLK,286513,30236,7819,1349
2020-04-03,77.06888741345165,77.89897041069233,75.25062257834088,76.20916748046875,15786000,2.6483478323514476,-0.8597199329828982,-1.12,XLK,318258,31745,9213,1394
2020-04-06,79.55912965187588,83.25495584795391,79.05515095354674,82.7114486694336,17993600,4.1998048944071655,3.1523190175577156,3.96,XLK,406598,28541,14460,1741
2020-04-07,85.62661164127563,85.65625611651316,81.88137297077178,81.97030639648438,22149400,3.7748831457413843,-3.6563052447912554,-4.27,XLK,436730,30132,16591,2131
2020-04-08,83.0474377747889,84.51983786436466,82.26676724695028,84.1739730834961,13714300,2.25307061741438,1.12653530870719,1.36,XLK,470181,33451,18815,2224
2020-04-09,85.17203842403138,85.60683659056484,83.60081351209294,84.1937255859375,19629900,2.006023078471898,-0.9783128380938848,-1.15,XLK,505025,34844,21057,2242
2020-04-13,83.85775343684789,84.50007805738387,82.66204516257594,84.3814926147461,12650800,1.838032894807938,0.5237391778982072,0.62,XLK,622159,25232,29391,1966
2020-04-14,86.25904635830872,88.07731108215516,85.91318160532556,87.91920471191406,15889500,2.1641294768296007,1.6601583536053397,1.92,XLK,647647,25488,31912,2521
2020-04-15,86.17011135770366,86.70373453032684,85.35979636356178,86.00212097167969,12929100,1.3439381667650565,-0.16799038602397331,-0.19,XLK,673316,25669,34604,2692
2020-04-16,87.12866328984413,87.26700921175386,85.62661862084387,87.04960632324219,11833800,1.6403905909099876,-0.0790569666019394,-0.09,XLK,704834,31518,37039,2435
2020-04-17,88.5911809202538,88.61094139090123,86.9310224322593,88.2057876586914,14142400,1.6799189586419345,-0.38539326156239895,-0.44,XLK,735111,30277,39357,2318
2020-04-20,87.01007406385241,88.16625377772094,86.67408576913203,86.79267120361328,10203500,1.492168008588905,-0.21740286023913313,-0.25,XLK,816776,26252,45456,2156
2020-04-21,85.56731245357923,85.774838852272,82.65215687807441,83.15613555908203,16382500,3.12268197419759,-2.4111768944972027,-2.82,XLK,841866,25090,48073,2617
2020-04-22,85.17204020736489,86.83219857246172,84.86569639035687,86.35786437988281,12016000,1.966502182104847,1.1858241725179255,1.39,XLK,873079,31213,50322,2249
2020-04-23,86.55550826041444,87.53382122107327,85.69578828438257,85.76496124267578,10584800,1.838032936690695,-0.7905470177386604,-0.91,XLK,905137,32058,52283,1961
2020-04-24,86.12071288715613,87.60299707612856,85.56732166322442,87.5832290649414,8442500,2.0356754129041406,1.4625161777852753,1.7,XLK,938891,33754,54386,2103
2020-04-27,88.37378751802115,88.63071889969457,87.80063579709106,88.33425903320312,7799300,0.8300831026035098,-0.03952848481802107,-0.04,XLK,1024179,24135,59389,1578
2020-04-28,89.4311409491763,89.49042990076971,87.03972440394207,87.1583023071289,12633800,2.450705496827638,-2.2728386420473896,-2.54,XLK,1047590,23411,61527,2138
2020-04-29,89.01610997566469,91.0517778874982,88.69988964431883,90.73555755615234,11462900,2.351888243179374,1.7194475804876532,1.93,XLK,1076422,28832,63916,2389
2020-04-30,90.9233030246245,90.9233030246245,89.6584218793242,90.33039093017578,15430600,1.2648811453003077,-0.592912094448721,-0.65,XLK,1108355,31933,66148,2232
2020-05-01,88.34413130677,89.57936802096062,87.51404831440489,87.85003662109375,11995100,2.0653197065557265,-0.49409468567624515,-0.56,XLK,1138334,29979,68036,1888
