Date,Open,High,Low,Close,Volume,Amplitude,Daily Change,Daily Change %,Year
11-06,346.1746180874066,347.73767876838974,343.9190877722497,346.40216064453125,74973000,3.818590996140017,0.2275425571246501,0.07,2020
11-09,360.0639615846726,360.469565184827,350.2603097289417,350.75494384765625,172304200,10.209255455885284,-9.309017737016347,-2.59,2020
11-10,349.6964543696119,351.36832027236045,346.7484540505035,350.2405700683594,85552000,4.619866221856967,0.5441156987474756,0.16,2020
11-11,352.5752244224408,353.7227793003958,351.24960849189097,352.84234619140625,58649000,2.4731708085048467,0.2671217689654668,0.08,2020
11-12,351.7639945390848,352.8917748465008,347.49037860116624,349.41943359375,67546200,5.401396245334581,-2.3445609453348197,-0.67,2020
11-13,351.4573422963045,355.04839109887246,350.9033544568526,354.2569885253906,62892200,4.145036642019875,2.799646229086136,0.8,2020
11-16,357.1060527494804,358.886723468582,355.7309554331188,358.6789855957031,74541100,3.1557680354631543,1.5729328462227272,0.44,2020
11-17,356.10689012825446,358.0359752753589,354.4943780640718,356.7499084472656,66111000,3.541597211287126,0.643018319011162,0.18,2020
11-18,357.03679864495183,357.62046327479106,352.416902751381,352.45648193359375,70591300,5.20356052341009,-4.58031671135808,-1.28,2020
11-19,351.7838015946351,354.3361004384954,350.34935053222546,353.9403991699219,59940900,3.9867499062699494,2.156597575286753,0.61,2020
11-20,353.66341861817114,353.881058852616,351.43756493456027,351.5166931152344,70417300,2.443493918055708,-2.1467255029367607,-0.61,2020
11-23,353.4457487802955,354.9692302938078,351.0616087449511,353.6238098144531,63230600,3.907621548856696,0.1780610341576221,0.05,2020
11-24,356.3443143370891,359.9056861396439,355.43420443703553,359.322021484375,62415900,4.471481702608344,2.977707147285912,0.84,2020
11-25,359.2330237422052,359.2627005853481,357.6007369891963,358.76806640625,45330900,1.661963596151793,-0.46495733595520505,-0.13,2020
11-27,359.93540114858024,360.2717487725343,358.6889133379873,359.7672424316406,28514100,1.5828354345470075,-0.16815871693961526,-0.05,2020
11-30,358.9362252794399,359.2231215566645,355.31552965410594,358.17449951171875,83872700,3.907591902558579,-0.7617257677211455,-0.21,2020
12-01,361.64679687000694,363.7341383601376,361.0136507067003,362.0919494628906,74231400,2.720487653437317,0.44515259288368725,0.12,2020
12-02,360.9048391301993,363.0218574213661,360.29149766444135,362.85369873046875,45927000,2.73035975692477,1.9488596002694294,0.54,2020
12-03,362.7448889160538,364.2386936930658,361.5775595808084,362.7547912597656,62882000,2.6611341122574004,0.009902343711814865,0.0,2020
12-04,363.3780422799781,365.88088989257807,363.2791094111255,365.8808898925781,50749900,2.601780481452579,2.5028476126000214,0.69,2020
12-07,365.05974178283554,365.65330874326764,363.77370519362404,365.1289978027344,48944300,1.8796035496436048,0.06925601989883035,0.02,2020
12-08,363.77372939333094,366.800887883837,363.7242780558676,366.19744873046875,42458900,3.076609827969378,2.423719337137811,0.67,2020
12-09,366.8998360233274,367.0679947297608,362.02275049559216,362.9130859375,74098300,5.045244234168649,-3.9867500858273957,-1.09,2020
12-10,361.44895197905737,363.91222037186634,360.5190373668981,362.79437255859375,57735400,3.3931830049682503,1.3454205795363805,0.37,2020
12-11,360.98398797077584,362.8042379762932,359.36160369654,362.36895751953125,57698600,3.4426342797532357,1.3849695487554072,0.38,2020
12-14,364.68388073509976,365.8314053962508,360.5586186389762,360.74658203125,69216200,5.2727867572745595,-3.9372987038497627,-1.08,2020
12-15,363.4571572944864,365.6236572265625,361.9930595727679,365.6236572265625,63865300,3.6305976537946094,2.1664999320760785,0.6,2020
12-16,365.8511987980102,367.1768146567878,364.91138186563313,366.19744873046875,58420500,2.2654327911546943,0.34624993245853375,0.09,2020
12-17,367.9484403372163,368.4628489658047,367.06797709147696,368.2452087402344,64119500,1.3948718743277482,0.2967684030180635,0.08,2020
12-18,368.5532188862956,368.7320389521145,364.6289400800548,366.7748718261719,136542300,4.103098872059718,-1.7783470601237354,-0.48,2020
12-21,362.59228356697605,375.9943888030728,359.67143474280834,365.46343994140625,96386700,16.322954060264465,2.8711563744301998,0.79,2020
12-22,365.8111549431686,365.93036830897773,363.6453646142756,364.84747314453125,47949000,2.285003694702141,-0.9636817986373671,-0.26,2020
12-23,365.88071999074316,367.2119864904647,364.82762812799683,365.17535400390625,46201400,2.3843583624678786,-0.7053659868369095,-0.19,2020
12-24,365.68201909405826,366.62584216161036,365.05614888578714,366.5960388183594,26457900,1.5696932758232265,0.914019724301113,0.25,2020
12-28,369.31817017712484,370.16263864174135,368.65255208671476,369.7453918457031,39000400,1.5100865550265894,0.4272216685782837,0.12,2020
12-29,371.37470485804255,371.563469473918,368.4141080100467,369.0400085449219,53680500,3.149361463871344,-2.3346963131206735,-0.63,2020
12-30,369.91428473010353,370.6693432024787,369.14931202224545,369.5665588378906,49455300,1.520031180233218,-0.34772589221290673,-0.09,2020
