Submission Date,Open,High,Low,Close,Volume,Amplitude,Daily Change,Daily Change %,Ticker,Total Cases,Daily New Cases,Total Deaths,Daily New Deaths
2020-07-20,56.89485607721256,57.80818991352681,56.43818537199128,57.67913055419922,2205300,1.370004541535529,0.7842744769866599,1.38,XLC,4047456,59818,148889,1028
2020-07-21,58.056383969922884,58.10602102409033,57.2423241629704,57.40116500854492,2228100,0.8636968611199336,-0.6552189613779618,-1.13,XLC,4109979,62523,150221,1332
2020-07-22,57.3912426834737,57.50540753645583,57.04874055039789,57.46073532104492,1528700,0.45666698605793954,0.06949263757122282,0.12,XLC,4180809,70830,151425,1204
2020-07-23,57.5699353693605,57.70892063544997,56.22971218835961,56.52753829956055,2271200,1.4792084470903575,-1.0423970697999536,-1.81,XLC,4253285,72476,152686,1261
2020-07-24,56.140364347037334,56.61291804192669,55.852464129913905,56.43819046020508,3291800,0.7604539120127853,0.2978261131677442,0.53,XLC,4325652,72367,154023,1337
2020-07-27,56.646674356293744,56.904789321218516,56.34686002257653,56.82537078857422,1556100,0.5579292986419873,0.17869643228047494,0.32,XLC,4489496,51217,157228,1115
2020-07-28,56.66652474388513,56.87500263342137,56.15029107427328,56.23963928222656,1818100,0.7247115591480906,-0.4268854616585642,-0.75,XLC,4547963,58467,158575,1347
2020-07-29,56.517611448981114,56.90975060714703,56.30913355336817,56.7558708190918,1720600,0.600617053778862,0.23825937011068277,0.42,XLC,4614051,66088,159814,1239
2020-07-30,56.21978094709615,57.01398509714183,55.94180665428208,56.914710998535156,2202100,1.0721784428597445,0.6949300514390089,1.24,XLC,4679760,65709,161177,1363
2020-07-31,57.95710857754959,57.95710857754959,56.82040226309567,57.708919525146484,2741700,1.1367063144539173,-0.24818905240310585,-0.43,XLC,4745930,66170,162519,1342
2020-08-03,57.857830471737465,57.92732310318981,57.33961236845093,57.7585563659668,2335700,0.5877107347388844,-0.09927410577066809,-0.17,XLC,4893490,45123,165583,1001
2020-08-04,57.73869926151011,58.135803248227106,57.73869926151011,58.12587356567383,2829100,0.3971039867169992,0.38717430416372167,0.67,XLC,4946509,53019,166800,1217
2020-08-05,58.29464828710494,58.38399650120285,57.86776279608877,58.036529541015625,1874200,0.5162337051140824,-0.2581187460893162,-0.44,XLC,5005677,59168,168046,1246
2020-08-06,58.12587893085002,59.62494302136329,58.02660481853964,59.56537628173828,2277200,1.5983382028236548,1.43949735088826,2.48,XLC,5063083,57406,169282,1236
2020-08-07,59.41645400254543,60.438995411214265,58.99949823775818,59.49587631225586,2525900,1.4394971734560826,0.07942230971043074,0.13,XLC,5121985,58902,170585,1303
2020-08-10,59.47602537269343,60.0220405398056,58.72153230693079,59.29732894897461,4230300,1.3005082328748117,-0.17869642371881866,-0.3,XLC,5254020,40677,173365,927
2020-08-11,59.22783619878313,59.580264204012636,58.29464671114997,58.41377639770508,3121200,1.285617492862663,-0.8140598010780522,-1.37,XLC,5306370,52350,174591,1226
2020-08-12,58.74138110156604,59.476022337932186,58.74138110156604,59.10870361328125,6266000,0.7346412363661443,0.3673225117152086,0.63,XLC,5358060,51690,175845,1254
2020-08-13,59.168269128764784,59.83143334290611,59.13749544317827,59.406532287597656,1707300,0.6939378997278425,0.23826315883287208,0.4,XLC,5410146,52086,177032,1187
2020-08-14,59.45616557625349,59.5752952545942,59.19805064200459,59.396602630615234,1205100,0.37724461258961384,-0.05956294563825537,-0.1,XLC,5463266,53120,178042,1010
2020-08-17,59.624939628296644,59.624939628296644,59.257617102109215,59.46609878540039,1179400,0.36732252618742933,-0.15884084289625378,-0.27,XLC,5582351,37946,180709,834
2020-08-18,59.62494117677271,60.19081193097796,59.36185759186631,60.0021858215332,1353100,0.8289543391116467,0.3772446447604949,0.63,XLC,5624067,41716,181742,1033
2020-08-19,60.05182738724156,60.49856467126853,59.69443453036833,59.83341979980469,2143500,0.8041301409001989,-0.2184075874368716,-0.36,XLC,5671585,47518,182929,1187
2020-08-20,59.595153550631366,60.64747648732522,59.56040723506934,60.57798385620117,7930600,1.0870692522558798,0.9828303055698058,1.65,XLC,5718009,46424,183902,973
2020-08-21,60.43899970705532,60.6276220254281,60.1014624409231,60.309940338134766,2003100,0.5261595845050024,-0.12905936892055792,-0.21,XLC,5763750,45741,184894,992
2020-08-24,60.746752467716384,61.31262321694446,60.670310571120375,61.04458236694336,3340600,0.6423126458240844,0.29782989922697567,0.49,XLC,5871907,34983,187324,779
2020-08-25,61.06443175557779,61.72461553271505,60.915520598889664,61.62037658691406,4156100,0.809094933825385,0.5559448313362694,0.91,XLC,5912780,40873,188299,975
2020-08-26,61.74943120928594,63.79451017280357,61.72957563250646,63.72501754760742,3234100,2.0649345402971093,1.9755863383214844,3.2,XLC,5960351,47571,189289,990
2020-08-27,63.68531342332888,63.68928226688441,62.70744793462576,62.9506721496582,5037200,0.98183433225865,-0.7346412736706753,-1.15,XLC,6008266,47915,190223,934
2020-08-28,63.10951238267349,63.19886059364494,62.77197511756629,63.099586486816406,1819300,0.42688547607864535,-0.009925895857087141,-0.02,XLC,6053001,44735,191173,950
2020-08-31,63.040020975408346,63.228643296873436,62.71240959979243,62.8017578125,2728400,0.516233697081006,-0.23826316290834626,-0.38,XLC,6162859,36967,193316,688
2020-09-01,62.9208891408185,63.47385355760272,62.66277040755197,63.317989349365234,4703000,0.8110831500507558,0.3971002085467319,0.63,XLC,6202211,39352,194276,960
2020-09-02,63.685310104746335,64.86668480191501,63.42719137863759,64.66813659667969,4321700,1.4394934232774261,0.982826491933352,1.54,XLC,6247785,43869,195066,790
2020-09-03,64.09233767148076,64.24125261589573,61.73454549004907,62.47414779663086,7536500,2.50670712584666,-1.6181898748499037,-2.52,XLC,6293440,45655,195948,882
2020-09-04,62.15646704338582,62.503930202783174,59.73413946222343,61.33247756958008,10039900,2.769790740559742,-0.8239894738057387,-1.33,XLC,6343150,49710,196787,839
2020-09-08,59.82348680480799,60.573018794420875,59.58522743812513,59.71428680419922,8138700,0.9877913562957445,-0.109200000608773,-0.18,XLC,6465327,28224,199295,619
2020-09-09,60.528347412407655,61.00486993936492,59.78378025396235,60.42906951904297,4940700,1.2210896854025748,-0.09927789336468607,-0.16,XLC,6504424,39097,200135,840
2020-09-10,60.79639196663448,61.25305891433847,59.35689470472335,59.53559112548828,4882100,1.8961642096151152,-1.2608008411461995,-2.07,XLC,6545488,41064,200924,789
2020-09-11,59.90291063793114,60.07465779774495,58.691746834199996,59.34696578979492,5509000,1.3829109635449512,-0.555944848136221,-0.93,XLC,6590173,44685,201721,797
2020-09-14,59.99226172689044,60.68719187362568,59.54552064777031,59.57530212402344,3241600,1.1416712258553687,-0.41695960286700284,-0.7,XLC,6693404,33594,203571,538
2020-09-15,60.22059078182917,60.92544677307635,60.04189436333491,60.637550354003906,2024000,0.8835524097414407,0.4169595721747328,0.69,XLC,6731879,38475,204364,793
2020-09-16,60.637549221182795,61.11407173257706,59.88305240451033,59.98232650756836,2368600,1.2310193280667292,-0.6552227136144353,-1.08,XLC,6777938,46059,205349,985
2020-09-17,58.9399378600877,59.406534512282185,58.15566329599355,58.880374908447266,4600500,1.2508712162886368,-0.059562951640437234,-0.1,XLC,6824116,46178,206047,698
2020-09-18,59.21790686162966,59.24768833477169,57.54014651609633,58.31449890136719,4665400,1.7075418186753595,-0.9034079602624701,-1.53,XLC,6871803,47687,206820,773
2020-09-21,57.38331259343718,57.82104800611989,56.77147428944567,57.63202667236328,7845700,1.0495737166742174,0.2487140789260991,0.43,XLC,6984700,40435,208544,657
